name,mainCategory,subCategory,image,link,ratings,noOfRatings,discountPrice,actualPrice,category
Del Monte Fresh Tomato Ketchup Pouch 2kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=400,https://www.amazon.in/dp/B0002585,4.3,1500,210,245,ketchup
Veeba Hot Chilli Sauce Premium Bottle 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=400,https://www.amazon.in/dp/B0002586,4.4,2800,380,450,chilli sauce
Heinz Premium Dark Soy Sauce 1L,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=400,https://www.amazon.in/dp/B0002587,4.3,1200,399,450,soy sauce
Kissan Apple Cider Vinegar Bottle 2L,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=400,https://www.amazon.in/dp/B0002588,4.2,1100,499,599,vinegar
Del Monte Pasta & Pizza Sauce Spiced 2kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=400,https://www.amazon.in/dp/B0002589,4.3,950,450,540,pasta sauce
Del Monte Chef's Special Pizza Sauce 2kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=400,https://www.amazon.in/dp/B0002590,4.2,1300,450,540,pizza sauce
Veeba Schezwan Chutney Squeezy Pouch 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1589985270826-4b7bb135bc9d?w=400,https://www.amazon.in/dp/B0002591,4.4,1400,299,350,schezwan chutney
Catch Pure Turmeric Powder Spiced 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0002592,4.3,1800,245,285,turmeric powder
Catch Kashmiri Red Chilli Powder 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0002593,4.4,1500,420,480,red chilli powder
Tata Sampann Kashmiri Red Chilli Powder 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0002594,4.4,1200,225,255,red chilli powder
Everest Kashmiri Red Chilli Powder 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0002595,4.4,1100,225,255,red chilli powder
Catch Coriander Powder 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0002596,4.2,950,115,135,coriander powder
Everest Coriander Powder 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0002597,4.2,1300,115,135,coriander powder
Tata Sampann Garam Masale 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0002598,4.5,1400,310,350,garam masala
Everest Cumin Seeds Jeera 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0002599,4.4,1800,310,360,cumin seeds
Everest Mustard Seeds Sarso 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0002600,4.1,1500,110,130,mustard seeds
Huggies Wonder Pants Baby Diapers Medium 76 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1595246140625-568b29e0aa45?w=400,https://www.amazon.in/dp/B0002601,4.4,11500,899,999,baby diapers
Pampers Active Baby Diapers Medium 80 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1595246140625-568b29e0aa45?w=400,https://www.amazon.in/dp/B0002602,4.5,14200,999,1150,baby diapers
Nestle Nan Pro Stage 2 Baby Formula milk powder 400g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1595246140625-568b29e0aa45?w=400,https://www.amazon.in/dp/B0002603,4.3,3100,625,699,baby formula
SebaMed Baby Rash Protection Cream 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1595246140625-568b29e0aa45?w=400,https://www.amazon.in/dp/B0002604,4.4,4100,499,575,baby rash cream
Sanicat Clumping Lavender Cat Litter scent 10kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1514888286974-6c03e2ca1dba?w=400,https://www.amazon.in/dp/B0002605,4.2,2800,850,999,cat litter
JerHigh Real Chicken Salami Dog Treats packet 150g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1589724109199-1a850da9112e?w=400,https://www.amazon.in/dp/B0002606,4.4,1900,195,225,dog treats
Freshly Cut Premium Chicken Breast Boneless skinless 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0002607,4.3,9500,450,520,chicken breast
Fresh Premium Tender Mutton Curry Cut boneless 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0002608,4.2,3100,799,899,mutton
Keventer Chicken Sausages Smoked Premium pack 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0002609,4.3,4100,310,350,sausages
Keventer Pork Salami Slices Premium pack 400g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0002610,4.1,3800,410,460,salami
Fresh Basa Fish Fillets Boneless skinless 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0002611,4.3,1500,550,620,fish fillets
Myprotein Impact Whey Protein Blend cookie 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1542157585-ef2081f7c173?w=400,https://www.amazon.in/dp/B0002612,4.6,1200,2899,3290,whey protein
MuscleBlaze High Protein Bar Choco Almond snack 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0002613,4.3,1300,135,160,protein bar
ON Micronized Creatine Monohydrate Powder bottle 250g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1542157585-ef2081f7c173?w=400,https://www.amazon.in/dp/B0002614,4.5,1400,1250,1400,creatine
MuscleBlaze Pre-Workout Ripped Fruit Punch powder 180g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1542157585-ef2081f7c173?w=400,https://www.amazon.in/dp/B0002615,4.3,1800,999,1199,pre-workout
GNC Women's One Daily Multivitamin wellness 60 tablets,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=400,https://www.amazon.in/dp/B0002616,4.4,950,540,599,multivitamin
True Basin Omega 3 Fish Oil Capsules wellness 60 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=400,https://www.amazon.in/dp/B0002617,4.3,1100,430,499,fish oil capsule
Contigo Stainless Steel Gym Shaker Bottle black 700ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1542157585-ef2081f7c173?w=400,https://www.amazon.in/dp/B0002618,4.2,1300,450,549,shaker bottle
Baggry's White Gym Oats High Fibre pouch 2kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586444248902-2f64eddc13df?w=400,https://www.amazon.in/dp/B0002619,4.3,1400,299,340,oats
Lotus Herbals WhiteGlow Skin Whitening Scrub 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=400,https://www.amazon.in/dp/B0002620,4.3,1800,195,225,face scrub
L'Oreal Paris Revitalift Crystal Micro Essence Mask pack 5,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=400,https://www.amazon.in/dp/B0002621,4.4,2400,499,575,sheet mask
Gillette Series Sensitive Skin Shaving Foam can 418g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1626245917122-13c10ec3b171?w=400,https://www.amazon.in/dp/B0002622,4.4,1500,265,299,shaving foam
Gillette Fusion Manual Shaving Razor Blades pack of 4,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1626245917122-13c10ec3b171?w=400,https://www.amazon.in/dp/B0002623,4.5,2100,745,850,razor blades
Park Avenue After Shave Splash Classic bottle 100ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1594035910387-fea47794261f?w=400,https://www.amazon.in/dp/B0002624,4.3,3100,195,225,aftershave
Everteen Natural Intimate Hygiene Wash pump 105ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=400,https://www.amazon.in/dp/B0002625,4.3,2800,165,185,intimate wash
Colgate Total Mint Dental Floss pocket 50m,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0002626,4.3,1900,185,210,dental floss
Veet Hair Removal Cream Sensitive Skin aloe 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1583947215259-38e31be8751f?w=400,https://www.amazon.in/dp/B0002627,4.3,1500,195,225,hair removal cream
Lakme Sun Expert Tinted Sunscreen Gel SPF 50 100ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?w=400,https://www.amazon.in/dp/B0002628,4.4,1200,495,575,sunscreen
Parachute Advansed Deep Nourish Body Lotion coconut 400ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1556228578-0d85b1a4a5a9?w=400,https://www.amazon.in/dp/B0002629,4.3,1100,250,290,body lotion
OnePlus Warp Charge Type-C Cable Fast charging 1.5m,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002630,4.4,1300,450,549,charging cable
Realme Buds Classic Wired Earphones with Mic black,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002631,4.2,1800,345,399,wired earphones
Amkette Micro USB to Type-C OTG metal Adapter,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002632,4.1,1500,99,149,OTG adapter
Syska Power Bank 20000mAh Lithium Polymer white,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002633,4.3,1400,1299,1499,power bank
OnePlus Tempered Glass Screen Guard full protection 1 unit,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002634,4.1,1100,245,399,screen guard
Fresho Clear Ice Cubes Pouch pure water 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002635,4.4,950,55,60,ice cubes
Party Disposable White Paper Plates premium Pack of 100,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1601597111158-2fceff270190?w=400,https://www.amazon.in/dp/B0002636,4.1,1300,199,245,paper plates
Party Disposable Clear Plastic Cups premium Pack of 200,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1601597111158-2fceff270190?w=400,https://www.amazon.in/dp/B0002637,4.2,1800,199,245,plastic cups
Bicycle Standard Playing Cards Deck red Pack of 2,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002638,4.5,1500,165,199,playing cards
Mega Party Popper Celebration Confetti party Pack of 2,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002639,4.2,1100,135,160,party popper
Paseo Soft Face Tissue Box white 400 Pulls,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1601597111158-2fceff270190?w=400,https://www.amazon.in/dp/B0002640,4.4,1300,195,225,tissue box
Morde Cocoa Powder Pure Dark baking 300g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0002641,4.3,1400,285,310,cocoa powder
Blue Bird Baking Powder Double Action tin 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1574316071802-0d684efa7bf5?w=400,https://www.amazon.in/dp/B0002642,4.2,950,52,60,baking powder
Foster Clark's Pure Vanilla Extract Liquid Essence bottle 30ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1574316071802-0d684efa7bf5?w=400,https://www.amazon.in/dp/B0002643,4.5,1100,265,299,vanilla essence
Betty Crocker Moist Supreme Chocolate Cake Mix box 570g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400,https://www.amazon.in/dp/B0002644,4.3,1300,215,250,cake mix
Morde Dark Chocolate Chips Pack baking 300g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0002645,4.4,1800,195,225,chocolate chips
Coca-Cola Soft Drink can 300ml Pack of 6,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=400,https://www.amazon.in/dp/B0002646,4.4,1500,210,240,cold drink
Diet Coke Can refreshing soft drink 300ml Pack of 6,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=400,https://www.amazon.in/dp/B0002647,4.3,2100,210,240,cold drink
Red Bull Sugarfree Can energy drink 250ml Pack of 8,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1542157585-ef2081f7c173?w=400,https://www.amazon.in/dp/B0002648,4.5,1900,830,950,energy drink
Sting Energy Drink Strawberry Can sweet 250ml Pack of 16,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1542157585-ef2081f7c173?w=400,https://www.amazon.in/dp/B0002649,4.3,3100,245,290,energy drink
Tropicana Fruit Power Orange Juice pure 2L,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1621506289937-a8e4df240d0b?w=400,https://www.amazon.in/dp/B0002650,4.3,2800,199,230,fruit juice
Real Fruit 100% Apple Fruit Juice sweet 2L,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1621506289937-a8e4df240d0b?w=400,https://www.amazon.in/dp/B0002651,4.4,1900,210,245,fruit juice
Schweppes Soda Water Premium carbonated Bottle 2.5L,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002652,4.2,1500,52,65,soda
Franklin & Sons Tonic Water premium Bottle 1.5L,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002653,4.4,1200,299,350,tonic water
Raw Pressery Coconut Water natural hydration 200ml Pack of 24,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0002654,4.4,950,899,1099,coconut water
Nescafe Hazelnut Cold Coffee sweet Can 180ml Pack of 16,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400,https://www.amazon.in/dp/B0002655,4.3,1100,1590,1799,cold coffee
Amul Kool Cafe Mocha Cold Coffee delicious 200ml Pack of 16,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400,https://www.amazon.in/dp/B0002656,4.3,1300,540,620,cold coffee
Mother Dairy Spiced Buttermilk refreshing pack of 20,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1571244856353-03e513dfaffd?w=400,https://www.amazon.in/dp/B0002657,4.5,1400,230,280,buttermilk
Amul Sweet Lassi Rose Flavor delicious 200ml Pack of 16,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1571244856353-03e513dfaffd?w=400,https://www.amazon.in/dp/B0002658,4.3,1800,320,380,lassi
Guruji Orange Squash Premium healthy Liquid 1.5L,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1621506289937-a8e4df240d0b?w=400,https://www.amazon.in/dp/B0002659,4.1,2100,245,299,squash
Kissan Rose Syrup Premium sweet Quality 1.5L,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1621506289937-a8e4df240d0b?w=400,https://www.amazon.in/dp/B0002660,4.4,1500,265,310,syrup
Bikaji Moong Dal Namkeen crispy 400g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0002661,4.3,1200,78,90,namkeen
Haldiram's Bikaneri Bhujia Sev Namkeen spicy 400g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0002662,4.4,1100,99,110,namkeen
Nutty Feast Premium Roasted Salted Peanuts snack 400g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0002663,4.2,950,110,130,roasted peanuts
Happilo Cheese Tortilla Nachos Chips crispy 300g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0002664,4.4,1300,160,185,nachos
Act II Instant Popcorn Butter Pepper hot 300g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0002665,4.4,1400,85,99,popcorn
True Elements Premium Phool Makhana Cheesy healthy 600g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0002666,4.2,1800,425,520,makhana
Happilo Masala Khakhra Wheat Crisps delicious 800g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0002667,4.1,1500,265,310,khakhra
MuscleBlaze Multi Protein Energy Bar Chocolate snack Pack of 12,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0002668,4.4,2100,480,580,energy bar
Knorr Classic Vegetable Instant Soup Powder hot Pack of 8,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0002669,4.3,3400,340,399,instant soup
Knorr Instant Pasta Tomato Twist delicious Pack of 8,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0002670,4.1,1900,210,240,instant pasta
