name,mainCategory,subCategory,image,link,ratings,noOfRatings,discountPrice,actualPrice,category,matched_bb_product,match_score
Sundrop Creamy Peanut Butter Crunchy high protein 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40240177_1-delight-nuts-natural-peanut-butter-unsweetened-high-in-protein-creamy-helps-manage-weight.jpg,https://www.amazon.in/dp/B0002673,4.4,1100,640,750,peanut butter,"Natural Peanut Butter - Unsweetened, High In Protein, Creamy, Helps Manage Weight",500.0
Veeba Strawberry Fruit Jam Bottle sweet 1kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1212098_1-fresho-signature-sweet-salty-dry-fruit-munchies.jpg,https://www.amazon.in/dp/B0002674,4.2,950,245,285,fruit jam,Sweet & Salty Dry Fruit Munchies,320.0
Heinz Eggless Mayonnaise Squeezy Pouch creamy 1kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40269224_1-droetker-funfoods-veg-mayonnaise-delite-rich-creamy.jpg,https://www.amazon.in/dp/B0002675,4.3,1300,299,350,mayonnaise,"Funfoods Veg Mayonnaise - De'lite, Rich, Creamy",320.0
Del Monte Fresh Tomato Ketchup Pouch delicious 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40015686_7-del-monte-tomato-ketchup-classic-blend-rich-thick-condiment.jpg,https://www.amazon.in/dp/B0002676,4.3,1400,210,245,ketchup,"Tomato Ketchup - Classic Blend, Rich & Thick Condiment",440.0
Veeba Hot Chilli Sauce Premium Bottle spicy 1kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40241652_1-chefboss-sweet-chilli-sauce-hot-sweet-fifty-fifty-medium-spicy.jpg,https://www.amazon.in/dp/B0002677,4.4,1800,380,450,chilli sauce,"Sweet Chilli Sauce - Hot & Sweet, Fifty-fifty, Medium Spicy",440.0
Heinz Premium Dark Soy Sauce bottle 1L,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1204212_3-happilo-almonds-100-natural-premium-californian.jpg,https://www.amazon.in/dp/B0002678,4.3,1500,399,450,soy sauce,Premium Natural Californian Almonds,210.0
Kissan Apple Cider Vinegar Bottle organic 2L,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40212684_1-wellbeing-nutrition-organic-apple-cider-vinegar-with-amla-turmeric-cinnamon-black-pepper-usda-certified.jpg,https://www.amazon.in/dp/B0002679,4.2,1100,499,599,vinegar,"Organic Apple Cider Vinegar With Amla, Turmeric, Cinnamon & Black Pepper, USDA Certified",440.0
Del Monte Pasta & Pizza Sauce Spiced delicious 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40134956_3-wingreens-farms-original-recipe-pizza-pasta-sauce.jpg,https://www.amazon.in/dp/B0002680,4.3,1300,450,540,pasta sauce,Original Recipe - Pizza & Pasta Sauce,380.0
Del Monte Chef's Special Pizza Sauce delicious 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40041182_4-del-monte-extra-virgin-olive-oil.jpg,https://www.amazon.in/dp/B0002681,4.2,1500,450,540,pizza sauce,Extra Virgin Olive Oil,320.0
Veeba Schezwan Chutney Squeezy Pouch delicious 1kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1214736_3-spice-story-schezwan-dipping-chutney.jpg,https://www.amazon.in/dp/B0002682,4.4,2100,299,350,schezwan chutney,Schezwan Dipping Chutney,320.0
Catch Pure Turmeric Powder Spiced organic 1kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1220660_1-bb-combo-royal-organic-wild-honey-500gindisecrets-pure-tulsi-ginger-turmeric-36g.jpg,https://www.amazon.in/dp/B0002683,4.3,3100,245,285,turmeric powder,"Royal Organic Wild Honey, 500g+IndiSecrets Pure Tulsi, Ginger & Turmeric, 36g",380.0
Catch Kashmiri Red Chilli Powder spicy 1kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40214656_3-tasties-red-chilli-sauce.jpg,https://www.amazon.in/dp/B0002684,4.4,1900,420,480,red chilli powder,Red Chilli Sauce,320.0
Tata Sampann Kashmiri Red Chilli Powder pure 500g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1220657_1-bb-combo-royal-organic-wild-honey500gindisecrets-organic-tea-infusion-pure-tulsi34g.jpg,https://www.amazon.in/dp/B0002685,4.4,1500,225,255,red chilli powder,"Royal Organic Wild Honey,500g+IndiSecrets Organic Tea-Infusion, Pure Tulsi,34g",320.0
Everest Kashmiri Red Chilli Powder spicy 500g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40214656_3-tasties-red-chilli-sauce.jpg,https://www.amazon.in/dp/B0002686,4.4,1200,225,255,red chilli powder,Red Chilli Sauce,320.0
Catch Coriander Powder pure 500g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1220657_1-bb-combo-royal-organic-wild-honey500gindisecrets-organic-tea-infusion-pure-tulsi34g.jpg,https://www.amazon.in/dp/B0002687,4.2,1100,115,135,coriander powder,"Royal Organic Wild Honey,500g+IndiSecrets Organic Tea-Infusion, Pure Tulsi,34g",320.0
Everest Coriander Powder pure 500g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1220657_1-bb-combo-royal-organic-wild-honey500gindisecrets-organic-tea-infusion-pure-tulsi34g.jpg,https://www.amazon.in/dp/B0002688,4.2,950,115,135,coriander powder,"Royal Organic Wild Honey,500g+IndiSecrets Organic Tea-Infusion, Pure Tulsi,34g",320.0
Tata Sampann Garam Masale delicious 500g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1202071_1-bb-royal-almondbadam-californian-500g-cashewkaju-whole-500g.jpg,https://www.amazon.in/dp/B0002689,4.5,1300,310,350,garam masala,Almond/Badam Californian 500g + Cashew/Kaju Whole 500g,210.0
Everest Cumin Seeds Jeera pure 500g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1220657_1-bb-combo-royal-organic-wild-honey500gindisecrets-organic-tea-infusion-pure-tulsi34g.jpg,https://www.amazon.in/dp/B0002690,4.4,1400,310,360,cumin seeds,"Royal Organic Wild Honey,500g+IndiSecrets Organic Tea-Infusion, Pure Tulsi,34g",320.0
Everest Mustard Seeds Sarso pure 500g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1220657_1-bb-combo-royal-organic-wild-honey500gindisecrets-organic-tea-infusion-pure-tulsi34g.jpg,https://www.amazon.in/dp/B0002691,4.1,1800,110,130,mustard seeds,"Royal Organic Wild Honey,500g+IndiSecrets Organic Tea-Infusion, Pure Tulsi,34g",320.0
Everest Black Pepper Powder pure 500g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1220657_1-bb-combo-royal-organic-wild-honey500gindisecrets-organic-tea-infusion-pure-tulsi34g.jpg,https://www.amazon.in/dp/B0002692,4.3,1500,430,490,black pepper,"Royal Organic Wild Honey,500g+IndiSecrets Organic Tea-Infusion, Pure Tulsi,34g",320.0
Everest Green Cardamom Elaichi Whole premium 200g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40087196_5-happilo-premium-natural-whole-cashews.jpg,https://www.amazon.in/dp/B0002693,4.4,1100,740,845,cardamom,Premium Natural Whole Cashews,320.0
Everest Cloves Laung Premium Whole spice 200g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40087196_5-happilo-premium-natural-whole-cashews.jpg,https://www.amazon.in/dp/B0002694,4.3,950,290,335,cloves,Premium Natural Whole Cashews,320.0
Everest Compounded Asafoetida Hing Powder spice 200g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40115876_9-tasties-namkeen-tasty-peanuts.jpg,https://www.amazon.in/dp/B0002695,4.3,1300,199,235,hing,Tasty Peanuts - Spice Coated,210.0
Fresho Spicy Green Chilli Local organic 1kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40192104_9-fresho-frozen-green-peas.jpg,https://www.amazon.in/dp/B0002696,4.2,1400,110,150,green chilli,Frozen Green Peas,320.0
Fresho Green Coriander Leaves Fresh organic 1kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/30010740_5-wingreens-farms-peppermint-leaves-with-green-tea.jpg,https://www.amazon.in/dp/B0002697,4.4,1800,99,140,coriander leaves,"Green Tea - With Peppermint Leaves, Grown Fresh",380.0
Fresho Yellow Lemon Local organic 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,https://www.amazon.in/dp/B0002698,4.2,1500,185,250,lemon,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",320.0
Fresho Green Capsicum Local organic 4kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40192104_9-fresho-frozen-green-peas.jpg,https://www.amazon.in/dp/B0002699,4.1,1100,310,410,capsicum,Frozen Green Peas,320.0
Fresho Salad Cucumber Fresh organic 4kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,https://www.amazon.in/dp/B0002700,4.0,1300,165,210,cucumber,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",320.0
Fresho Orange Carrot Local organic 4kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,https://www.amazon.in/dp/B0002701,4.2,1400,210,290,carrot,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",320.0
Fresho Button Mushroom Pack of 8 organic 1.6kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,https://www.amazon.in/dp/B0002702,4.3,1800,299,395,mushroom,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",380.0
Fresho Premium Exotic Broccoli organic 4kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,https://www.amazon.in/dp/B0002703,4.4,1500,699,850,broccoli,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",320.0
Fresho Green Iceberg Lettuce organic 800g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40192104_9-fresho-frozen-green-peas.jpg,https://www.amazon.in/dp/B0002704,4.2,1100,199,260,lettuce,Frozen Green Peas,320.0
Fresho Kiran Watermelon Local organic 8 units,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,https://www.amazon.in/dp/B0002705,4.1,1300,499,699,watermelon,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",320.0
Fresho Sweet Yellow Papaya organic 8 units,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,https://www.amazon.in/dp/B0002706,4.2,1400,540,710,papaya,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",320.0
Fresho Imported Fresh Kiwi organic 24 units,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,https://www.amazon.in/dp/B0002707,4.4,1800,699,850,kiwi,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",320.0
Fresho Red Pomegranate Kabul organic 8kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,https://www.amazon.in/dp/B0002708,4.5,1500,1399,1699,pomegranate,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",320.0
McCain Frozen French Fries Classic family pack 5kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1219024_2-cadbury-chocobakes-choc-filled-cookiesbiscuits-family-pack.jpg,https://www.amazon.in/dp/B0002709,4.4,9200,740,899,frozen french fries,Chocobakes Choc Filled Cookies/Biscuits - Family Pack,320.0
Safal Frozen Sweet Corn delicious 4kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40251515_2-fresho-frozen-sweet-corn-preservative-free-fresh-juicy-kernels.jpg,https://www.amazon.in/dp/B0002710,4.3,6100,699,799,frozen green peas,"Frozen Sweet Corn - Preservative Free, Fresh & Juicy Kernels",380.0
Prasuma Frozen Chicken Veg Momos spicy 1.92kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40199936_5-indisecrets-organic-homestyle-mixed-veg-pickle.jpg,https://www.amazon.in/dp/B0002711,4.4,3100,1099,1299,frozen momos,"Organic Homestyle Mixed Veg Pickle - North Style, No Added Preservatives, Tangy & Spicy",320.0
Venky's Frozen Chicken Nuggets Crispy family pack 8kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/254368_17-bingo-potato-chips-cream-onion.jpg,https://www.amazon.in/dp/B0002712,4.3,2800,2999,3499,chicken nuggets,"Potato Chips - Cream & Onion, Crispy & Crunchy, Pack For Snacks",320.0
Amul Vanilla Magic Ice Cream Tub family pack 8L,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1216321_3-cadbury-oreo-vanilla-jumbo-pack500-g-chocobakes-choc-layered-cakes-family-pack126g.jpg,https://www.amazon.in/dp/B0002713,4.5,1900,1099,1299,ice cream tub,"Oreo-Vanilla, Jumbo Pack,500 g + Chocobakes Choc Layered Cakes-Family Pack,126g",380.0
Kulfi Shahi Rabdi Premium Slice sweet 800g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40225681_1-delight-nuts-premium-assorted-candy-provides-freshness-tangy-sweet-in-taste.jpg,https://www.amazon.in/dp/B0002714,4.4,1200,345,399,kulfi,"Premium Assorted Candy - Provides Freshness, Tangy & Sweet In Taste",320.0
Happilo California Premium Almonds whole 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1204212_3-happilo-almonds-100-natural-premium-californian.jpg,https://www.amazon.in/dp/B0002715,4.4,11500,1699,1899,almonds,Premium Natural Californian Almonds,380.0
Happilo Premium Whole Cashews organic 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40087196_5-happilo-premium-natural-whole-cashews.jpg,https://www.amazon.in/dp/B0002716,4.3,950,1899,2199,cashews,Premium Natural Whole Cashews,440.0
Happilo Organic Seedless Raisins Kishmish sweet 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40234112_1-delight-nuts-seedless-black-raisins-afghani-premium-quality-no-cholesterol.jpg,https://www.amazon.in/dp/B0002717,4.2,1100,899,1050,raisins,"Seedless Black Raisins - Afghani, Premium Quality, No Cholesterol",320.0
Happilo Premium California Walnuts Inshell organic 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40087194_7-happilo-premium-natural-kashmiri-walnut-kernels.jpg,https://www.amazon.in/dp/B0002718,4.4,1300,2499,2899,walnuts,100% Natural Premium Kashmiri Walnuts Kernels,380.0
Happilo Roasted and Salted Pistachios premium 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40231852_3-happilo-premium-californian-roasted-salted-pistachios-value-pack.jpg,https://www.amazon.in/dp/B0002719,4.3,1400,2299,2599,pistachios,Premium Californian Roasted & Salted Pistachios - Value Pack,500.0
Neuherbs Organic Chia Seeds Premium healthy 2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40243802_1-515pm-organic-chia-seeds-raw-unroasted-rich-in-omega-3-fibre-protein.jpg,https://www.amazon.in/dp/B0002720,4.3,1800,1299,1499,chia seeds,"Organic Chia Seeds - Raw, Unroasted, Rich In Omega 3, Fibre, Protein",380.0
True Elements Raw Pumpkin Seeds Healthy organic 1.2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40243802_1-515pm-organic-chia-seeds-raw-unroasted-rich-in-omega-3-fibre-protein.jpg,https://www.amazon.in/dp/B0002721,4.4,2100,850,999,pumpkin seeds,"Organic Chia Seeds - Raw, Unroasted, Rich In Omega 3, Fibre, Protein",380.0
True Elements Raw Sunflower Seeds Healthy organic 1.2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40243802_1-515pm-organic-chia-seeds-raw-unroasted-rich-in-omega-3-fibre-protein.jpg,https://www.amazon.in/dp/B0002722,4.2,1500,750,899,sunflower seeds,"Organic Chia Seeds - Raw, Unroasted, Rich In Omega 3, Fibre, Protein",380.0
Johnson & Johnson Band Aid Strips pack of 80,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/266162_17-maggi-2-minute-instant-noodles-masala.jpg,https://www.amazon.in/dp/B0002723,4.4,9200,120,140,band aid,"2-Minute Instant Masala Noodles - Made With Quality Spices, Source Of Iron",210.0
Eno Lemon Fast Relief Digestive Antacid pack of 48,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/266162_17-maggi-2-minute-instant-noodles-masala.jpg,https://www.amazon.in/dp/B0002724,4.5,6100,380,420,digestive antacid,"2-Minute Instant Masala Noodles - Made With Quality Spices, Source Of Iron",210.0
Vicks Vaporub Cold Relief Balm family size 400g,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40179104_11-gooddiet-organic-cold-pressed-virgin-coconut-oil.jpg,https://www.amazon.in/dp/B0002725,4.6,3100,899,990,vicks vaporub,Organic Cold Pressed Virgin Coconut Oil,210.0
ORS Orange Hydration Electrolyte Powder pack of 32,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40237666_1-unibic-foods-cookies-orange-splash-super-saver-pack.jpg,https://www.amazon.in/dp/B0002726,4.4,2800,499,580,ORS powder,"Cookies - Orange Splash, Super Saver Pack",320.0
Vicks Cough Drops Menthol Honey Lozenges pack of 160,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/1215124_1-saffola-honey-100-pure-natural-super-value-pack-2-x-300g.jpg,https://www.amazon.in/dp/B0002727,4.3,1900,220,260,cough drops,"Honey 100% Pure & Natural, Super Value Pack - 2 x 300g",320.0
Durex Mutual Climax Condoms pack of 80,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/266162_17-maggi-2-minute-instant-noodles-masala.jpg,https://www.amazon.in/dp/B0002728,4.5,1500,1599,1899,condoms,"2-Minute Instant Masala Noodles - Made With Quality Spices, Source Of Iron",210.0
Durex Play Strawberry Pleasure Lubricant Gel bottle 400ml,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40069125_9-happychef-strawberry-conserve.jpg,https://www.amazon.in/dp/B0002729,4.3,1200,2399,2699,lubricant,Strawberry Conserve,210.0
Morning Fresh Hangover Relief Lemon Drink bottle 480ml,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40251515_2-fresho-frozen-sweet-corn-preservative-free-fresh-juicy-kernels.jpg,https://www.amazon.in/dp/B0002730,4.1,950,750,899,hangover relief,"Frozen Sweet Corn - Preservative Free, Fresh & Juicy Kernels",210.0
Cycle Three in One Agarbatti Incense Sticks box 1.2kg,grocery & gourmet foods,All Grocery,https://www.bigbasket.com/media/uploads/p/l/40115863_9-tasties-namkeen-all-in-one-mixture.jpg,https://www.amazon.in/dp/B0002731,4.4,1100,650,750,incense sticks,All in One Mixture,320.0
